recordUid,recordTimestamp,spacesTenantId,spacesTenantName,partnerTenantId,eventType,id,time,x,y,confidence,deviceType,floor
event-2703de03,1711025167736,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711025159000.0,229.8,94.6,40.0,IOT_BLE_DEVICE,1st Floor
event-4ec41adb,1711025169096,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711025162000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-a976485b,1711025170753,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711025162000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-520df54,1711025172105,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711025162000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-8407fb7b,1711025173945,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711025165000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-70e42148,1711025174107,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711025165000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-d99367a2,1711025175896,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711025168000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-f834f42d,1711025176002,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711025168000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-10df4ac2,1711025177257,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711025170000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-2c667f42,1711025177258,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711025170000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-569091aa,1711025177877,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711025170000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-102cb1a5,1711025178537,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711025172000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-549bfb28,1711025178966,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711025172000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-4f6c5890,1711025179181,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,WEBEX_TELEMETRY,,,,,,,
event-e838642b,1711025180085,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711025174000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-4d33f9a7,1711025180302,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711025174000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-b0da0cd5,1711025180954,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711025174000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-46f8d329,1711025182338,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711025177000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-fedcb69,1711025184253,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711025177000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-7889b81,1711025184503,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711025179000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-525ca628,1711025186069,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711025179000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-4ff9c344,1711025187905,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711025181000.0,229.8,94.6,40.0,IOT_BLE_DEVICE,1st Floor
event-de964163,1711025188287,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711025181000.0,229.8,94.6,40.0,IOT_BLE_DEVICE,1st Floor
event-41f1e460,1711025189952,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711025184000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-e06be8ce,1711025190845,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711025184000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-c497ee24,1711025190977,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711025184000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-17b8da21,1711025192904,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711025186000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-4b7ea712,1711025193482,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711025186000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-aa684c55,1711025193829,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711025188000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-f55d4d53,1711025194713,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711025188000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-66c8a47,1711025195869,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711025190000.0,229.8,94.6,40.0,IOT_BLE_DEVICE,1st Floor
event-a7b1d31e,1711025196175,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711025190000.0,229.8,94.6,40.0,IOT_BLE_DEVICE,1st Floor
event-d38d9930,1711025196178,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711025190000.0,229.8,94.6,40.0,IOT_BLE_DEVICE,1st Floor
event-185068,1711025197593,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711025190000.0,229.8,94.6,40.0,IOT_BLE_DEVICE,1st Floor
event-d2a23f72,1711025198366,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,WEBEX_TELEMETRY,,,,,,,
event-f15cbd29,1711025198434,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,WEBEX_TELEMETRY,,,,,,,
event-b0f1c2d4,1711025198436,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,WEBEX_TELEMETRY,,,,,,,
event-5718f684,1711025198510,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,WEBEX_TELEMETRY,,,,,,,
event-d54edc1d,1711025198947,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711025193000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-b82cb038,1711025198950,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711025193000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-e30a275,1711025200547,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711025195000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-35587e28,1711025202069,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711025195000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-96accb0b,1711025202826,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711025195000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-1b656b0d,1711025202829,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711025195000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-168d90a7,1711025204706,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711025198000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-1980214f,1711025205139,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711025200000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-7abf6840,1711025205140,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711025200000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-10c3cf65,1711025205387,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,WEBEX_TELEMETRY,,,,,,,
event-f5e63998,1711025206790,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711025200000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-c81dbeb7,1711025207606,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,DEVICE_COUNT,,,,,,,
event-91520cbd,1711025208903,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711025202000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-f55f3e17,1711025208904,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711025202000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-acdacba2,1711025208934,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711025202000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-6e08a764,1711025209253,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711025202000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-2bbb6ff6,1711025211199,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,DEVICE_COUNT,,,,,,,
event-3e36466b,1711025211656,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,USER_PRESENCE,,,,,,,
event-38d36363,1711025212028,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711025205000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-af3f6196,1711025214208,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711025205000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-a8868f48,1711025214283,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711025205000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-c251de38,1711025221565,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,WEBEX_TELEMETRY,,,,,,,
event-238aec26,1711025222849,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,WEBEX_TELEMETRY,,,,,,,
event-a5b0b325,1711025226257,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,WEBEX_TELEMETRY,,,,,,,
event-5debb96b,1711025226289,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,DEVICE_COUNT,,,,,,,
event-d815f86e,1711025229977,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,DEVICE_COUNT,,,,,,,
event-2281948,1711025230132,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,DEVICE_COUNT,,,,,,,
event-8e1bda28,1711025245861,,,,KEEP_ALIVE,,,,,,,
event-49446c9d,1711025246818,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,DEVICE_COUNT,,,,,,,
event-11320e7f,1711025235554,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711025229000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-2071e00a,1711025237077,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711025232000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-60636a57,1711025237389,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711025232000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-e6a21629,1711025237724,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711025232000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-3e420979,1711025239534,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711025234000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-f207d5d2,1711025240490,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711025234000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-61accc13,1711025240587,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711025234000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-fd2007ed,1711025242167,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711025238000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-776e67a0,1711025243054,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711025238000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-297956d1,1711025243345,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711025238000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-2cc5bf11,1711025243608,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711025238000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-370b7d6f,1711025245663,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711025240000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-2b11e812,1711025246266,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711025242000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-9e5cc14,1711025246990,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711025242000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-1153ea9f,1711025242370,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,WEBEX_TELEMETRY,,,,,,,
event-ee4de6aa,1711025242576,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,WEBEX_TELEMETRY,,,,,,,
event-9b00508e,1711025242700,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,WEBEX_TELEMETRY,,,,,,,
event-d66f39a8,1711025242801,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,WEBEX_TELEMETRY,,,,,,,
event-d2a6a9c3,1711025240729,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,WEBEX_TELEMETRY,,,,,,,
event-ab3bd81b,1711025248653,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711025244000.0,229.8,94.6,40.0,IOT_BLE_DEVICE,1st Floor
event-ae09a5eb,1711025249493,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711025247000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-2e8db907,1711025250487,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711025247000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-77771c87,1711025251660,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711025248000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-67138f5d,1711025253961,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711025248000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-6ff55c76,1711025254176,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,WEBEX_TELEMETRY,,,,,,,
event-691f52da,1711025255295,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711025250000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-65244227,1711025257664,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711025253000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-1058cb14,1711025257912,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711025253000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-e729e71b,1711025257914,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711025253000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-171b0ef9,1711025258229,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711025253000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-6d4f0f77,1711025258232,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711025253000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-425d9f92,1711025259903,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711025253000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-be49e53f,1711025260641,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711025256000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-ede95093,1711025260950,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711025256000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-278db16e,1711025261181,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711025256000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-a542b67a,1711025261185,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711025256000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-d3d32c3f,1711025261190,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711025256000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-61c54bf6,1711025261839,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711025256000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-d73cdee8,1711025263229,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711025259000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-db4dda6a,1711025263604,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711025259000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-c1f3d179,1711025263652,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711025259000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-17c28bc,1711025265810,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711025262000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-488d648b,1711025265953,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711025262000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-b93c86ba,1711025267259,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711025262000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-fbde9ea2,1711025267334,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,WEBEX_TELEMETRY,,,,,,,
event-572ef63a,1711025267881,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,DEVICE_COUNT,,,,,,,
event-c2c0c099,1711025268773,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711025266000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-405b092a,1711025268776,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711025266000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-2ce16bf2,1711025269506,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711025266000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-98fb9581,1711025270593,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711025266000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-320994d0,1711025271232,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711025269000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-edf89e05,1711025272503,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711025269000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-4cdd5e64,1711025274223,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711025271000.0,229.8,94.6,40.0,IOT_BLE_DEVICE,1st Floor
event-fbc1d3cb,1711025275370,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711025274000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-5fb003e8,1711025276753,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,11oM08rY,1711025274000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
event-46e0b070,1711025277329,spaces-tenant-dc8d3aa5,CXC,F7EE24937F9244518E0CBEDEA3BEB05F,IOT_TELEMETRY,00:fa:b6:04:00:0e,1711025276000.0,229.8,94.6,32.0,IOT_BLE_DEVICE,1st Floor
